800
26820
0    73    18
1    98    6
2    78    2
3    50    3
4    79    12
5    65    18
6    64    9
7    35    12
8    54    17
9    49    3
10    15    6
11    25    20
12    32    13
13    96    3
14    68    5
15    66    13
16    62    11
17    67    6
18    51    14
19    66    19
20    16    8
21    24    9
22    22    2
23    41    13
24    29    11
25    35    12
26    6    8
27    26    1
28    82    6
29    20    9
30    14    2
31    94    8
32    37    4
33    84    20
34    35    11
35    23    9
36    74    18
37    71    14
38    92    8
39    88    6
40    3    4
41    6    17
42    76    6
43    38    8
44    23    15
45    75    10
46    64    17
47    61    19
48    87    12
49    87    6
50    68    19
51    35    19
52    55    4
53    41    1
54    33    8
55    17    8
56    26    17
57    34    16
58    84    6
59    28    9
60    68    14
61    48    13
62    41    17
63    92    10
64    23    18
65    63    11
66    71    10
67    25    7
68    99    1
69    54    13
70    52    19
71    63    13
72    83    6
73    72    7
74    47    5
75    37    9
76    97    20
77    71    3
78    43    16
79    61    1
80    95    4
81    81    8
82    26    12
83    24    18
84    52    16
85    50    17
86    10    6
87    26    3
88    96    11
89    97    9
90    20    17
91    46    1
92    23    16
93    68    6
94    13    10
95    9    9
96    17    7
97    3    12
98    78    2
99    2    3
100    69    16
101    73    16
102    90    15
103    81    6
104    41    17
105    57    14
106    37    12
107    13    9
108    25    3
109    12    4
110    8    17
111    71    4
112    88    14
113    76    19
114    16    18
115    49    18
116    45    15
117    35    4
118    27    19
119    83    12
120    52    18
121    46    15
122    14    16
123    36    20
124    30    8
125    30    4
126    69    3
127    85    6
128    81    6
129    6    5
130    29    16
131    69    4
132    71    17
133    82    12
134    86    20
135    62    11
136    11    7
137    36    20
138    58    1
139    71    16
140    79    7
141    42    14
142    60    17
143    23    13
144    36    12
145    94    18
146    26    4
147    83    1
148    73    11
149    13    10
150    16    11
151    45    18
152    32    20
153    72    4
154    24    17
155    52    11
156    43    20
157    28    18
158    97    3
159    89    13
160    42    6
161    66    13
162    78    18
163    16    12
164    83    1
165    88    20
166    19    6
167    12    9
168    57    2
169    98    11
170    17    12
171    98    6
172    40    2
173    100    15
174    47    2
175    76    13
176    23    10
177    99    9
178    66    8
179    10    9
180    65    18
181    62    3
182    40    13
183    66    11
184    54    20
185    3    3
186    48    5
187    88    17
188    17    3
189    99    9
190    38    1
191    41    11
192    11    6
193    29    20
194    80    6
195    54    12
196    70    11
197    53    3
198    27    16
199    33    4
200    4    16
201    22    3
202    6    6
203    27    13
204    60    12
205    87    14
206    6    20
207    43    2
208    5    4
209    63    18
210    43    11
211    88    1
212    11    13
213    1    7
214    44    19
215    22    7
216    37    14
217    16    19
218    100    5
219    80    18
220    11    2
221    67    3
222    17    11
223    33    19
224    89    13
225    8    14
226    56    13
227    11    8
228    91    10
229    48    16
230    49    1
231    12    16
232    60    20
233    6    5
234    49    16
235    68    17
236    63    5
237    63    9
238    20    2
239    64    13
240    94    13
241    34    8
242    35    8
243    96    7
244    22    11
245    12    2
246    91    20
247    24    4
248    17    4
249    92    20
250    55    8
251    86    12
252    24    6
253    75    8
254    98    13
255    4    19
256    66    7
257    3    9
258    40    8
259    90    14
260    53    7
261    36    13
262    98    6
263    10    4
264    92    8
265    37    14
266    16    11
267    30    16
268    89    1
269    68    2
270    5    3
271    44    12
272    69    2
273    38    15
274    78    1
275    39    13
276    45    18
277    15    1
278    94    16
279    6    18
280    81    3
281    83    15
282    3    12
283    57    16
284    9    14
285    72    15
286    80    7
287    82    5
288    82    13
289    5    13
290    90    19
291    91    1
292    50    16
293    32    2
294    1    20
295    73    10
296    20    4
297    36    7
298    7    18
299    44    5
300    27    15
301    33    8
302    51    3
303    69    14
304    59    13
305    43    15
306    56    16
307    90    15
308    59    11
309    64    11
310    90    14
311    14    15
312    53    2
313    25    15
314    85    17
315    62    15
316    58    6
317    16    15
318    70    11
319    68    13
320    42    2
321    72    19
322    69    17
323    91    2
324    70    3
325    46    9
326    23    7
327    32    7
328    65    2
329    10    12
330    12    11
331    32    17
332    6    4
333    76    9
334    73    13
335    49    4
336    45    18
337    50    19
338    70    17
339    83    13
340    34    7
341    12    18
342    35    14
343    96    11
344    70    17
345    59    6
346    62    20
347    85    20
348    5    8
349    28    1
350    23    17
351    3    4
352    25    20
353    18    1
354    94    3
355    20    7
356    64    18
357    32    9
358    38    4
359    23    12
360    8    6
361    4    7
362    21    2
363    45    6
364    23    6
365    17    2
366    50    13
367    26    20
368    37    13
369    29    3
370    93    20
371    64    13
372    39    3
373    52    8
374    10    20
375    51    18
376    46    8
377    12    15
378    16    5
379    83    6
380    96    16
381    66    18
382    93    15
383    28    18
384    54    19
385    14    11
386    17    12
387    96    19
388    67    4
389    66    13
390    80    5
391    20    9
392    72    20
393    67    7
394    77    7
395    7    19
396    51    19
397    46    6
398    53    19
399    39    14
400    63    5
401    60    4
402    37    11
403    45    10
404    80    16
405    55    3
406    10    17
407    57    1
408    95    2
409    14    9
410    44    3
411    76    9
412    92    7
413    38    13
414    85    12
415    59    11
416    27    11
417    49    18
418    50    1
419    95    17
420    1    5
421    42    7
422    94    16
423    73    11
424    33    10
425    74    19
426    31    14
427    28    8
428    48    10
429    74    9
430    27    13
431    72    7
432    3    13
433    21    10
434    83    3
435    69    8
436    48    19
437    99    5
438    90    2
439    16    8
440    36    9
441    85    12
442    7    14
443    13    12
444    23    8
445    12    3
446    9    10
447    28    13
448    30    18
449    10    4
450    83    14
451    62    15
452    45    13
453    96    12
454    4    5
455    57    7
456    83    16
457    57    7
458    34    15
459    64    10
460    14    9
461    81    15
462    84    20
463    12    9
464    58    17
465    89    1
466    43    13
467    25    11
468    28    18
469    89    20
470    66    6
