2800
95220
0    78    19
1    61    2
2    43    6
3    72    3
4    37    18
5    94    4
6    41    11
7    7    16
8    93    20
9    26    15
10    20    16
11    75    17
12    95    7
13    54    13
14    41    7
15    17    17
16    77    12
17    58    20
18    59    19
19    65    3
20    95    9
21    1    11
22    23    5
23    47    11
24    96    14
25    26    12
26    30    7
27    35    1
28    20    5
29    86    1
30    1    3
31    94    15
32    13    15
33    32    10
34    90    5
35    94    14
36    75    9
37    63    16
38    90    12
39    44    9
40    73    20
41    42    17
42    30    16
43    68    8
44    15    2
45    35    5
46    3    3
47    31    5
48    43    5
49    11    3
50    40    15
51    88    8
52    28    5
53    16    8
54    22    6
55    22    13
56    42    1
57    23    18
58    11    10
59    5    2
60    47    12
61    29    11
62    54    11
63    36    5
64    96    18
65    92    8
66    52    1
67    15    19
68    36    13
69    93    9
70    15    3
71    84    2
72    32    10
73    25    19
74    58    6
75    22    18
76    23    7
77    18    17
78    5    1
79    91    11
80    15    19
81    67    9
82    41    7
83    90    12
84    69    16
85    57    18
86    47    2
87    45    14
88    64    2
89    91    19
90    24    1
91    99    7
92    31    16
93    32    11
94    90    2
95    60    10
96    62    6
97    28    2
98    77    17
99    17    5
100    74    5
101    16    11
102    94    6
103    71    1
104    95    19
105    39    5
106    66    13
107    73    3
108    37    12
109    12    14
110    20    3
111    14    15
112    73    8
113    84    14
114    22    11
115    87    19
116    90    9
117    68    10
118    94    10
119    4    9
120    90    1
121    46    5
122    56    2
123    70    15
124    95    11
125    80    12
126    83    18
127    62    15
128    23    12
129    12    13
130    84    10
131    64    20
132    41    10
133    75    11
134    81    9
135    61    3
136    75    4
137    46    7
138    19    19
139    79    13
140    11    12
141    29    3
142    59    7
143    14    4
144    46    1
145    82    17
146    59    2
147    9    12
148    46    18
149    22    9
150    54    3
151    14    19
152    67    3
153    23    13
154    68    6
155    37    7
156    70    6
157    8    14
158    47    19
159    87    12
160    41    17
161    51    10
162    70    1
163    86    12
164    52    18
165    30    15
166    67    20
167    94    17
168    2    14
169    45    10
170    43    6
171    32    2
172    77    2
173    14    16
174    33    3
175    73    7
176    93    2
177    7    11
178    14    3
179    60    19
180    83    9
181    43    10
182    1    8
183    1    2
184    83    3
185    7    19
186    81    14
187    18    15
188    96    8
189    1    10
190    10    1
191    64    10
192    51    19
193    85    5
194    84    4
195    9    19
196    64    6
197    6    11
198    80    12
199    65    17
200    70    16
201    30    4
202    86    18
203    37    17
204    90    6
205    17    1
206    73    6
207    58    17
208    58    12
209    83    7
210    94    12
211    70    2
212    49    6
213    6    9
214    23    14
215    88    19
216    80    3
217    19    19
218    76    14
219    40    6
220    41    18
221    1    15
222    3    15
223    58    19
224    40    2
225    27    12
226    80    20
227    80    17
228    55    10
229    97    3
230    40    16
231    91    5
232    9    1
233    38    1
234    100    19
235    100    10
236    47    8
237    11    19
238    82    1
239    40    13
240    44    16
241    45    15
242    59    11
243    30    12
244    45    1
245    45    7
246    95    3
247    100    12
248    22    3
249    7    2
250    15    16
251    36    12
252    3    8
253    33    6
254    26    2
255    1    6
256    67    3
257    55    10
258    65    14
259    87    10
260    74    18
261    43    11
262    55    10
263    45    14
264    95    2
265    13    2
266    73    15
267    47    7
268    91    7
269    10    5
270    42    20
271    26    20
272    32    14
273    18    10
274    77    8
275    20    8
276    100    19
277    71    7
278    7    11
279    9    20
280    13    3
281    79    12
282    47    10
283    94    16
284    17    14
285    85    19
286    13    13
287    74    9
288    44    12
289    42    6
290    39    9
291    63    14
292    51    12
293    96    6
294    77    3
295    92    4
296    4    2
297    75    19
298    6    9
299    36    19
300    64    18
301    15    5
302    93    14
303    34    20
304    95    19
305    55    7
306    38    11
307    30    20
308    5    18
309    86    9
310    22    4
311    82    19
312    63    14
313    78    2
314    12    15
315    22    17
316    97    2
317    10    19
318    48    4
319    54    5
320    25    19
321    81    18
322    66    2
323    61    20
324    8    2
325    86    13
326    70    10
327    2    6
328    52    3
329    80    5
330    45    8
331    29    13
332    52    6
333    19    16
334    40    20
335    67    2
336    14    7
337    5    10
338    69    18
339    79    15
340    62    7
341    78    9
342    96    9
343    31    4
344    67    17
345    78    9
346    45    16
347    69    7
348    55    13
349    99    6
350    57    7
351    56    6
352    26    12
353    65    3
354    99    11
355    98    7
356    26    10
357    34    20
358    59    14
359    86    14
360    59    6
361    54    10
362    48    9
363    57    19
364    42    15
365    28    3
366    57    15
367    96    20
368    96    4
369    9    11
370    7    4
371    53    13
372    8    6
373    53    7
374    25    18
375    31    14
376    25    18
377    29    5
378    3    10
379    38    11
380    1    1
381    76    19
382    90    10
383    82    10
384    14    11
385    26    13
386    82    2
387    97    14
388    6    16
389    35    6
390    35    5
391    99    11
392    95    11
393    69    15
394    23    9
395    85    12
396    71    10
397    91    20
398    64    3
399    52    6
400    57    19
401    66    16
402    46    7
403    84    7
404    13    2
405    5    15
406    40    20
407    66    16
408    38    2
409    68    14
410    85    3
411    44    9
412    3    13
413    3    9
414    49    8
415    57    18
416    91    18
417    70    15
418    43    19
419    76    14
420    99    17
421    62    19
422    42    5
423    90    4
424    98    17
425    15    7
426    16    20
427    67    3
428    52    20
429    75    8
430    92    11
431    68    16
432    66    5
433    40    7
434    81    11
435    42    1
436    11    5
437    17    15
438    62    17
439    27    17
440    4    11
441    61    7
442    91    7
443    23    20
444    33    6
445    9    9
446    69    16
447    57    6
448    4    5
449    31    17
450    41    19
451    97    10
452    59    7
453    61    9
454    79    18
455    18    13
456    45    5
457    1    11
458    47    3
459    51    7
460    65    6
461    95    14
462    92    6
463    13    20
464    75    12
465    53    6
466    39    1
467    76    15
468    46    16
469    76    15
470    60    14
471    85    11
472    69    18
473    81    19
474    14    5
475    87    11
476    10    18
477    80    13
478    98    9
479    76    5
480    90    11
481    49    6
482    15    6
483    79    1
484    2    12
485    88    4
486    10    8
487    17    19
488    46    8
489    71    10
490    16    19
491    10    11
492    64    3
493    53    5
494    24    5
495    23    1
496    72    14
497    11    1
498    60    20
499    41    7
500    35    12
501    17    17
502    86    4
503    41    7
504    34    6
505    12    15
506    91    15
507    59    6
508    17    8
509    92    5
510    61    6
511    27    12
512    14    3
513    98    19
514    88    15
515    46    8
516    42    6
517    99    15
518    46    9
519    78    9
520    57    19
521    22    12
522    33    15
523    62    15
524    60    6
525    18    5
526    52    2
527    89    6
528    17    5
529    12    18
530    54    17
531    18    9
532    75    10
533    59    10
534    98    17
535    10    19
536    37    6
537    61    7
538    93    3
539    78    4
540    7    13
541    35    15
542    16    2
543    21    5
544    82    12
545    80    18
546    52    14
547    89    17
548    63    9
549    28    4
550    90    12
551    61    1
552    64    3
553    63    6
554    80    2
555    69    18
556    45    1
557    45    5
558    6    3
559    7    16
560    73    15
561    70    9
562    26    5
563    33    19
564    93    17
565    79    7
566    39    9
567    90    15
568    79    13
569    50    4
570    38    5
571    38    3
572    81    12
573    76    4
574    63    10
575    71    17
576    67    14
577    78    9
578    79    19
579    86    2
580    45    3
581    38    12
582    11    19
583    4    11
584    44    7
585    22    7
586    8    3
587    92    5
588    87    6
589    42    11
590    12    13
591    36    5
592    77    19
593    39    4
594    15    14
595    91    16
596    19    2
597    11    19
598    23    10
599    90    13
600    32    2
601    44    17
602    99    10
603    86    5
604    87    4
605    65    12
606    39    1
607    20    9
608    21    13
609    98    1
610    35    2
611    11    8
612    17    14
613    40    3
614    58    5
615    45    10
616    10    3
617    48    4
618    31    19
619    13    18
620    33    3
621    40    15
622    19    15
623    9    14
624    46    4
625    54    17
626    17    1
627    35    14
628    15    2
629    7    10
630    100    8
631    80    6
632    40    15
633    46    18
634    50    16
635    50    8
636    42    7
637    77    17
638    58    20
639    51    14
640    62    5
641    28    6
642    97    18
643    9    12
644    50    13
645    57    2
646    64    5
647    71    8
648    6    15
649    69    20
650    42    1
651    52    1
652    7    7
653    33    19
654    65    11
655    95    2
656    92    2
657    44    14
658    39    1
659    44    16
660    35    16
661    71    11
662    85    12
663    43    7
664    25    5
665    71    1
666    54    16
667    36    17
668    29    1
669    83    9
670    78    3
671    10    20
672    47    9
673    99    11
674    61    12
675    32    19
676    79    7
677    87    9
678    77    20
679    85    13
680    22    15
681    1    15
682    10    3
683    39    15
684    55    15
685    64    7
686    56    12
687    98    17
688    74    4
689    61    19
690    66    12
691    59    7
692    47    7
693    80    3
694    55    17
695    10    13
696    75    20
697    12    8
698    38    6
699    61    15
700    40    7
701    74    17
702    29    8
703    91    17
704    100    11
705    27    4
706    94    1
707    40    15
708    79    6
709    51    17
710    83    13
711    2    1
712    88    16
713    82    11
714    70    6
715    35    18
716    53    11
717    67    15
718    87    20
719    32    15
720    66    11
721    21    15
722    70    4
723    25    5
724    17    10
725    39    7
726    57    8
727    46    8
728    45    10
729    89    1
730    40    6
731    23    16
732    74    14
733    12    9
734    22    15
735    8    3
736    88    1
737    11    3
738    74    18
739    44    17
740    38    6
741    28    15
742    66    4
743    1    3
744    38    10
745    27    15
746    76    3
747    59    16
748    11    12
749    41    17
750    59    2
751    19    18
752    51    4
753    91    8
754    63    13
755    90    9
756    46    6
757    46    15
758    59    1
759    24    17
760    94    12
761    13    9
762    28    13
763    10    20
764    37    2
765    58    15
766    15    4
767    61    10
768    63    8
769    11    3
770    48    5
771    20    9
772    46    15
773    40    9
774    60    13
775    90    19
776    29    19
777    74    17
778    62    1
779    20    9
780    69    12
781    80    17
782    93    9
783    32    7
784    32    18
785    29    9
786    1    19
787    41    20
788    98    1
789    32    15
790    75    2
791    15    12
792    70    10
793    74    6
794    85    19
795    41    2
796    47    9
797    55    4
798    23    7
799    94    7
800    45    10
801    51    8
802    80    1
803    53    6
804    63    16
805    5    11
806    70    17
807    91    9
808    62    20
809    5    3
810    19    11
811    22    1
812    100    17
813    85    16
814    96    5
815    20    16
816    95    17
817    43    6
818    29    16
819    92    2
820    57    11
821    25    3
822    27    7
823    16    2
824    34    4
825    91    5
826    69    6
827    74    19
828    100    13
829    66    17
830    53    17
831    15    4
832    7    17
833    17    8
834    81    12
835    44    9
836    16    1
837    74    17
838    8    9
839    57    8
840    3    15
841    74    20
842    7    13
843    61    20
844    12    20
845    96    8
846    77    13
847    98    5
848    25    18
849    22    2
850    84    16
851    27    6
852    13    16
853    33    15
854    27    11
855    64    1
856    63    10
857    98    4
858    62    8
859    66    5
860    94    16
861    19    9
862    46    17
863    1    17
864    15    19
865    66    7
866    67    7
867    15    7
868    7    20
869    36    2
870    65    18
871    18    18
872    52    16
873    6    4
874    89    4
875    79    5
876    4    1
877    92    8
878    58    13
879    16    1
880    10    17
881    7    8
882    19    8
883    29    16
884    93    11
885    83    6
886    90    11
887    5    18
888    49    5
889    85    7
890    78    6
891    19    19
892    89    11
893    20    15
894    45    18
895    42    11
896    37    3
897    6    6
898    1    3
899    21    1
900    82    6
901    78    11
902    46    6
903    76    19
904    34    15
905    36    6
906    90    12
907    44    13
908    75    19
909    79    15
910    2    11
911    3    14
912    69    19
913    89    11
914    76    11
915    36    4
916    83    20
917    78    17
918    27    12
919    80    20
920    6    4
921    84    12
922    70    19
923    17    15
924    36    15
925    30    10
926    24    6
927    9    6
928    36    5
929    20    16
930    57    5
931    80    12
932    3    15
933    48    19
934    17    2
935    76    16
936    99    18
937    50    3
938    71    10
939    73    2
940    57    4
941    93    1
942    81    12
943    82    7
944    10    3
945    100    13
946    34    6
947    18    13
948    76    12
949    62    7
950    15    3
951    59    6
952    18    10
953    8    4
954    35    4
955    24    4
956    33    5
957    81    5
958    100    6
959    44    6
960    66    20
961    25    11
962    99    6
963    15    17
964    72    1
965    62    11
966    63    15
967    85    10
968    4    16
969    9    13
970    70    2
971    91    20
972    10    19
973    29    5
974    59    3
975    6    1
976    83    6
977    14    1
978    62    8
979    49    18
980    58    2
981    68    18
982    35    11
983    69    18
984    68    5
985    24    5
986    86    13
987    19    1
988    47    12
989    12    12
990    58    9
991    54    8
992    78    18
993    97    13
994    54    10
995    92    7
996    29    6
997    49    2
998    80    1
999    64    20
1000    2    13
1001    98    8
1002    26    17
1003    93    19
1004    61    7
1005    40    14
1006    26    15
1007    48    20
1008    45    16
1009    36    1
1010    33    8
1011    68    18
1012    18    3
1013    25    3
1014    84    4
1015    1    3
1016    23    19
1017    67    10
