5000
167598
0    10    6
1    65    11
2    29    11
3    4    19
4    79    18
5    35    18
6    65    6
7    71    15
8    95    13
9    33    9
10    6    13
11    83    4
12    95    8
13    39    10
14    20    13
15    87    10
16    6    20
17    4    1
18    20    11
19    87    10
20    85    17
21    68    2
22    39    1
23    78    3
24    57    7
25    7    16
26    5    5
27    14    17
28    35    20
29    69    9
30    39    2
31    92    13
32    63    2
33    23    19
34    19    11
35    22    1
36    97    6
37    96    14
38    19    18
39    72    17
40    42    16
41    9    17
42    37    13
43    14    13
44    44    9
45    19    1
46    52    9
47    49    9
48    12    5
49    63    11
50    34    20
51    35    9
52    3    12
53    79    11
54    38    20
55    59    14
56    49    3
57    98    20
58    66    2
59    94    6
60    96    5
61    85    3
62    44    8
63    50    5
64    72    2
65    26    9
66    49    12
67    32    7
68    93    11
69    27    16
70    63    19
71    37    16
72    3    1
73    85    7
74    85    2
75    71    20
76    77    11
77    49    18
78    97    2
79    26    6
80    15    3
81    81    17
82    79    19
83    15    16
84    10    7
85    73    20
86    25    14
87    39    12
88    35    4
89    85    19
90    47    13
91    70    17
92    29    7
93    66    10
94    42    13
95    34    13
96    92    6
97    61    2
98    82    12
99    82    4
100    97    8
101    75    16
102    32    12
103    84    12
104    39    5
105    97    18
106    98    20
107    45    15
108    6    7
109    34    6
110    93    6
111    59    12
112    100    4
113    32    8
114    9    1
115    73    2
116    75    16
117    36    13
118    18    1
119    60    9
120    79    3
121    32    13
122    3    4
123    66    1
124    24    17
125    33    13
126    94    6
127    63    5
128    62    17
129    99    12
130    49    17
131    33    8
132    51    9
133    94    2
134    25    20
135    99    5
136    4    10
137    97    20
138    48    17
139    9    18
140    35    11
141    17    1
142    38    10
143    4    17
144    84    8
145    75    7
146    23    5
147    24    14
148    52    15
149    39    19
150    34    5
151    8    13
152    78    5
153    31    12
154    48    9
155    7    12
156    61    5
157    19    5
158    21    2
159    36    15
160    87    8
161    35    20
162    62    14
163    53    6
164    76    20
165    85    17
166    21    12
167    66    20
168    29    9
169    66    9
170    14    15
171    35    14
172    5    10
173    28    17
174    63    19
175    40    6
176    55    9
177    39    16
178    81    14
179    41    8
180    9    18
181    69    4
182    92    7
183    53    4
184    77    5
185    15    2
186    79    3
187    73    16
188    84    9
189    9    8
190    99    9
191    26    10
192    66    18
193    64    10
194    84    13
195    37    12
196    11    10
197    76    3
198    15    15
199    99    6
200    26    12
201    57    15
202    65    4
203    12    9
204    20    3
205    10    14
206    61    1
207    52    7
208    10    20
209    92    7
210    8    8
211    81    6
212    45    18
213    21    17
214    28    9
215    16    16
216    5    17
217    2    18
218    96    10
219    41    17
220    8    10
221    53    19
222    57    6
223    96    1
224    1    9
225    68    4
226    16    4
227    79    19
228    73    16
229    5    16
230    38    19
231    76    2
232    85    5
233    55    9
234    42    2
235    42    12
236    33    19
237    61    7
238    100    6
239    88    10
240    64    8
241    51    4
242    86    4
243    99    2
244    37    8
245    55    5
246    87    11
247    3    7
248    55    7
249    69    12
250    60    16
251    34    5
252    11    15
253    10    20
254    72    13
255    35    20
256    54    7
257    97    16
258    96    1
259    49    11
260    15    13
261    41    15
262    20    6
263    18    19
264    28    20
265    49    9
266    82    3
267    94    7
