100
3428
0    99    12
1    20    19
2    48    15
3    43    6
4    100    8
5    67    11
6    76    20
7    86    17
8    20    11
9    57    1
10    80    6
11    37    18
12    69    14
13    89    17
14    19    19
15    57    5
16    13    14
17    96    4
18    35    6
19    98    3
20    31    8
21    90    13
22    30    4
23    80    7
24    15    6
25    38    5
26    63    4
27    55    16
28    68    7
29    62    8
30    80    12
31    6    17
32    50    18
33    49    1
34    10    1
35    39    9
36    24    7
37    62    18
38    45    1
39    96    18
40    73    18
41    54    18
42    14    1
43    44    15
44    82    12
45    27    9
46    36    6
47    76    13
48    9    14
49    50    12
50    90    17
51    64    3
52    70    10
53    33    13
54    89    20
55    73    8
56    75    10
57    42    6
58    92    5
59    97    6
60    48    2
61    45    16
62    27    12
63    58    9
64    7    19
65    4    8
66    16    20
67    53    19
68    79    4
69    36    2
70    54    1
71    41    5
72    99    8
73    79    17
74    25    20
75    5    6
76    97    4
77    22    18
78    47    1
79    83    4
80    15    16
81    40    3
82    76    8
83    4    18
84    77    9
85    44    17
86    92    19
87    88    19
88    1    1
89    8    12
90    9    9
91    19    19
92    1    13
93    1    13
94    53    8
95    88    20
96    13    17
97    69    2
98    51    8
99    76    9
